mean_all_gene_pearson,mean_all_gene_rmse,mean_top50_overlap,mean_top50_direction_agreement,mean_top100_overlap,mean_top100_direction_agreement,mean_top200_overlap,mean_top200_direction_agreement,dataset,model_name,seed,split_name,split,split_type,n_train,n_fit,n_val,n_test,epochs,batch_size,learning_rate,patience,validation_source,test_usage,feature_normalization,input_control_dim,input_drug_dose_dim,output_vector_length,status,runtime_seconds,notes
0.0243755442963081,0.2228226002418287,0.069284064665127,0.4945496535796766,0.0990993071593533,0.5181293302540416,0.1761662817551963,0.5563625866050808,sciplex3_24h_top2000,prnet_adapted_sciplex3,1,random,split_random,random,1767,1590,177,433,20,128,0.001,5,train_only,final_evaluation_only,none,2000,1024,2000,completed,1.7806909084320068,PRnet-style pseudobulk adaptation using official PGM module; not a full PRnet reproduction.
0.0116537815088038,0.2215000332460241,0.0727649769585253,0.4864516129032258,0.0893087557603686,0.5108064516129032,0.1565552995391705,0.5400460829493088,sciplex3_24h_top2000,prnet_adapted_sciplex3,1,scaffold_heldout,split_scaffold_heldout,scaffold_heldout,1766,1589,177,434,20,128,0.001,5,train_only,final_evaluation_only,none,2000,1024,2000,completed,1.2842400074005127,PRnet-style pseudobulk adaptation using official PGM module; not a full PRnet reproduction.
-0.0193796541243119,0.5874321904718457,0.2619444444444444,0.47625,0.2961805555555555,0.4822222222222222,0.3445138888888889,0.481875,sciplex3_24h_top2000,prnet_adapted_sciplex3,1,cell_scaffold_heldout,split_cell_scaffold_heldout,cell_scaffold_heldout,1173,1056,117,144,20,128,0.001,5,train_only,final_evaluation_only,none,2000,1024,2000,completed,0.7833850383758545,PRnet-style pseudobulk adaptation using official PGM module; not a full PRnet reproduction.
0.0275373788059405,0.1954844312989195,0.0726200873362445,0.505240174672489,0.1037991266375546,0.5111572052401746,0.1552510917030568,0.5376855895196506,sciplex3_24h_top2000,prnet_adapted_sciplex3,2,random,split_random,random,1742,1568,174,458,20,128,0.001,5,train_only,final_evaluation_only,none,2000,1024,2000,completed,1.2734458446502686,PRnet-style pseudobulk adaptation using official PGM module; not a full PRnet reproduction.
0.0256305205793577,0.2536418263573527,0.0695287958115183,0.517696335078534,0.0808638743455497,0.5185340314136127,0.1421727748691099,0.5370549738219896,sciplex3_24h_top2000,prnet_adapted_sciplex3,2,scaffold_heldout,split_scaffold_heldout,scaffold_heldout,1818,1636,182,382,20,128,0.001,5,train_only,final_evaluation_only,none,2000,1024,2000,completed,1.2462549209594729,PRnet-style pseudobulk adaptation using official PGM module; not a full PRnet reproduction.
0.0942032196768124,0.4911399247776501,0.2414173228346456,0.5847244094488191,0.2833070866141732,0.5813385826771651,0.3365354330708661,0.5638582677165354,sciplex3_24h_top2000,prnet_adapted_sciplex3,2,cell_scaffold_heldout,split_cell_scaffold_heldout,cell_scaffold_heldout,1226,1103,123,127,20,128,0.001,5,train_only,final_evaluation_only,none,2000,1024,2000,completed,0.7277698516845703,PRnet-style pseudobulk adaptation using official PGM module; not a full PRnet reproduction.
0.0108198040610907,0.2424838769732455,0.073036093418259,0.4825902335456475,0.0798301486199575,0.4923566878980891,0.128036093418259,0.5162420382165606,sciplex3_24h_top2000,prnet_adapted_sciplex3,3,random,split_random,random,1729,1556,173,471,20,128,0.001,5,train_only,final_evaluation_only,none,2000,1024,2000,completed,1.3151700496673584,PRnet-style pseudobulk adaptation using official PGM module; not a full PRnet reproduction.
0.0121413800071876,0.2380715028470194,0.0753413654618474,0.4801606425702811,0.0785943775100401,0.4949397590361445,0.1297389558232931,0.5225903614457831,sciplex3_24h_top2000,prnet_adapted_sciplex3,3,scaffold_heldout,split_scaffold_heldout,scaffold_heldout,1702,1532,170,498,20,128,0.001,5,train_only,final_evaluation_only,none,2000,1024,2000,completed,1.6536540985107422,PRnet-style pseudobulk adaptation using official PGM module; not a full PRnet reproduction.
0.0494597597739923,0.5553163629723434,0.2218518518518518,0.5511111111111111,0.2604320987654321,0.5477160493827161,0.3231172839506173,0.5296296296296297,sciplex3_24h_top2000,prnet_adapted_sciplex3,3,cell_scaffold_heldout,split_cell_scaffold_heldout,cell_scaffold_heldout,1145,1031,114,162,20,128,0.001,5,train_only,final_evaluation_only,none,2000,1024,2000,completed,0.452549934387207,PRnet-style pseudobulk adaptation using official PGM module; not a full PRnet reproduction.
0.0154937119313645,0.2069212397685028,0.0692165898617511,0.4765437788018433,0.0834331797235023,0.4934101382488479,0.1422350230414746,0.5299539170506913,sciplex3_24h_top2000,prnet_adapted_sciplex3,4,random,split_random,random,1766,1589,177,434,20,128,0.001,5,train_only,final_evaluation_only,none,2000,1024,2000,completed,1.4115970134735107,PRnet-style pseudobulk adaptation using official PGM module; not a full PRnet reproduction.
0.030014846147505,0.1702276655587596,0.0826635514018691,0.4915887850467289,0.1341822429906542,0.5358411214953271,0.1857943925233644,0.5687266355140187,sciplex3_24h_top2000,prnet_adapted_sciplex3,4,scaffold_heldout,split_scaffold_heldout,scaffold_heldout,1772,1595,177,428,20,128,0.001,5,train_only,final_evaluation_only,none,2000,1024,2000,completed,1.293254852294922,PRnet-style pseudobulk adaptation using official PGM module; not a full PRnet reproduction.
-0.0749543030107628,0.5971628722669421,0.2530985915492958,0.4066197183098592,0.2938028169014084,0.4227464788732394,0.3494366197183099,0.4394718309859155,sciplex3_24h_top2000,prnet_adapted_sciplex3,4,cell_scaffold_heldout,split_cell_scaffold_heldout,cell_scaffold_heldout,1177,1059,118,142,20,128,0.001,5,train_only,final_evaluation_only,none,2000,1024,2000,completed,0.6107649803161621,PRnet-style pseudobulk adaptation using official PGM module; not a full PRnet reproduction.
0.0081875058661971,0.236210682335462,0.0772307692307692,0.4870769230769231,0.0823076923076923,0.4887472527472527,0.1321208791208791,0.5185164835164835,sciplex3_24h_top2000,prnet_adapted_sciplex3,5,random,split_random,random,1745,1571,174,455,20,128,0.001,5,train_only,final_evaluation_only,none,2000,1024,2000,completed,1.3068759441375732,PRnet-style pseudobulk adaptation using official PGM module; not a full PRnet reproduction.
0.0080835224595178,0.2182802779938933,0.0845524296675191,0.4602557544757032,0.1031713554987212,0.4738618925831202,0.1608567774936061,0.5149488491048594,sciplex3_24h_top2000,prnet_adapted_sciplex3,5,scaffold_heldout,split_scaffold_heldout,scaffold_heldout,1809,1628,181,391,20,128,0.001,5,train_only,final_evaluation_only,none,2000,1024,2000,completed,1.2687439918518066,PRnet-style pseudobulk adaptation using official PGM module; not a full PRnet reproduction.
-0.0555467270678981,0.6219997292936743,0.2593893129770993,0.4312977099236641,0.2930534351145038,0.4463358778625954,0.3456870229007633,0.4525190839694656,sciplex3_24h_top2000,prnet_adapted_sciplex3,5,cell_scaffold_heldout,split_cell_scaffold_heldout,cell_scaffold_heldout,1203,1083,120,131,20,128,0.001,5,train_only,final_evaluation_only,none,2000,1024,2000,completed,0.6523220539093018,PRnet-style pseudobulk adaptation using official PGM module; not a full PRnet reproduction.
0.0030861967418809,0.2742766572911259,0.087980997624703,0.4917814726840855,0.087125890736342,0.4985273159144893,0.1298218527315914,0.5139429928741093,sciplex3_24h_top2000,prnet_adapted_sciplex3,6,random,split_random,random,1779,1601,178,421,20,128,0.001,5,train_only,final_evaluation_only,none,2000,1024,2000,completed,1.0753138065338137,PRnet-style pseudobulk adaptation using official PGM module; not a full PRnet reproduction.
-0.0017340379991512,0.2070201517783417,0.0895336787564766,0.4874611398963731,0.1249481865284974,0.5256476683937825,0.1740673575129533,0.5532772020725388,sciplex3_24h_top2000,prnet_adapted_sciplex3,6,scaffold_heldout,split_scaffold_heldout,scaffold_heldout,1814,1633,181,386,20,128,0.001,5,train_only,final_evaluation_only,none,2000,1024,2000,completed,1.3930273056030271,PRnet-style pseudobulk adaptation using official PGM module; not a full PRnet reproduction.
-0.0152822828209344,0.676369579640938,0.1793798449612403,0.4606201550387597,0.2411627906976744,0.4757364341085272,0.2937209302325581,0.4898062015503876,sciplex3_24h_top2000,prnet_adapted_sciplex3,6,cell_scaffold_heldout,split_cell_scaffold_heldout,cell_scaffold_heldout,1199,1079,120,129,20,128,0.001,5,train_only,final_evaluation_only,none,2000,1024,2000,completed,0.7149488925933838,PRnet-style pseudobulk adaptation using official PGM module; not a full PRnet reproduction.
0.0168547347509155,0.2271736513434543,0.0805990783410138,0.4949769585253456,0.1144470046082949,0.5304147465437787,0.1754493087557604,0.555668202764977,sciplex3_24h_top2000,prnet_adapted_sciplex3,7,random,split_random,random,1766,1589,177,434,20,128,0.001,5,train_only,final_evaluation_only,none,2000,1024,2000,completed,1.2723701000213623,PRnet-style pseudobulk adaptation using official PGM module; not a full PRnet reproduction.
0.0184042129041487,0.2240755272755395,0.0653363228699551,0.4964125560538116,0.0998206278026906,0.5197309417040359,0.1641479820627802,0.5451233183856502,sciplex3_24h_top2000,prnet_adapted_sciplex3,7,scaffold_heldout,split_scaffold_heldout,scaffold_heldout,1754,1579,175,446,20,128,0.001,5,train_only,final_evaluation_only,none,2000,1024,2000,completed,1.283840894699097,PRnet-style pseudobulk adaptation using official PGM module; not a full PRnet reproduction.
0.0105157786647474,0.6609215482479848,0.1807947019867549,0.4919205298013245,0.2425827814569536,0.4950993377483445,0.2942715231788079,0.5080463576158941,sciplex3_24h_top2000,prnet_adapted_sciplex3,7,cell_scaffold_heldout,split_cell_scaffold_heldout,cell_scaffold_heldout,1161,1045,116,151,20,128,0.001,5,train_only,final_evaluation_only,none,2000,1024,2000,completed,0.7846379280090332,PRnet-style pseudobulk adaptation using official PGM module; not a full PRnet reproduction.
0.0342392085750734,0.2105985887917481,0.0673762376237623,0.495049504950495,0.0926980198019802,0.5117326732673267,0.1683044554455445,0.5641212871287129,sciplex3_24h_top2000,prnet_adapted_sciplex3,8,random,split_random,random,1796,1616,180,404,20,128,0.001,5,train_only,final_evaluation_only,none,2000,1024,2000,completed,1.295677900314331,PRnet-style pseudobulk adaptation using official PGM module; not a full PRnet reproduction.
0.0158222633025744,0.22545551478977,0.0772792362768496,0.4728878281622912,0.0869212410501193,0.4921241050119331,0.1393198090692124,0.5227684964200477,sciplex3_24h_top2000,prnet_adapted_sciplex3,8,scaffold_heldout,split_scaffold_heldout,scaffold_heldout,1781,1603,178,419,20,128,0.001,5,train_only,final_evaluation_only,none,2000,1024,2000,completed,1.2505378723144531,PRnet-style pseudobulk adaptation using official PGM module; not a full PRnet reproduction.
0.0104414476780403,0.4934855091639352,0.1970149253731343,0.5097014925373136,0.2494029850746268,0.5061940298507464,0.309141791044776,0.4844776119402985,sciplex3_24h_top2000,prnet_adapted_sciplex3,8,cell_scaffold_heldout,split_cell_scaffold_heldout,cell_scaffold_heldout,1196,1076,120,134,20,128,0.001,5,train_only,final_evaluation_only,none,2000,1024,2000,completed,0.7532980442047119,PRnet-style pseudobulk adaptation using official PGM module; not a full PRnet reproduction.
0.0114930698994431,0.2682339379536487,0.0817690417690417,0.485012285012285,0.1026781326781327,0.5011302211302211,0.1604176904176904,0.529041769041769,sciplex3_24h_top2000,prnet_adapted_sciplex3,9,random,split_random,random,1793,1614,179,407,20,128,0.001,5,train_only,final_evaluation_only,none,2000,1024,2000,completed,1.3091249465942385,PRnet-style pseudobulk adaptation using official PGM module; not a full PRnet reproduction.
0.010239572812638,0.2736720344420532,0.0791448931116389,0.5339667458432303,0.0847268408551068,0.5293824228028504,0.1545724465558194,0.5472209026128266,sciplex3_24h_top2000,prnet_adapted_sciplex3,9,scaffold_heldout,split_scaffold_heldout,scaffold_heldout,1779,1601,178,421,20,128,0.001,5,train_only,final_evaluation_only,none,2000,1024,2000,completed,1.3150527477264404,PRnet-style pseudobulk adaptation using official PGM module; not a full PRnet reproduction.
-0.0098143132347581,0.607838282181263,0.2591666666666666,0.4802777777777777,0.3011805555555555,0.5061111111111111,0.3511111111111111,0.4993749999999999,sciplex3_24h_top2000,prnet_adapted_sciplex3,9,cell_scaffold_heldout,split_cell_scaffold_heldout,cell_scaffold_heldout,1186,1067,119,144,20,128,0.001,5,train_only,final_evaluation_only,none,2000,1024,2000,completed,0.6834812164306641,PRnet-style pseudobulk adaptation using official PGM module; not a full PRnet reproduction.
0.0127737523504305,0.2412458610896555,0.063191011235955,0.4846741573033708,0.0761573033707865,0.4931235955056179,0.1255730337078651,0.5186741573033707,sciplex3_24h_top2000,prnet_adapted_sciplex3,10,random,split_random,random,1755,1579,176,445,20,128,0.001,5,train_only,final_evaluation_only,none,2000,1024,2000,completed,1.2972800731658936,PRnet-style pseudobulk adaptation using official PGM module; not a full PRnet reproduction.
0.0142072793291388,0.2265858315961176,0.0641538461538461,0.4891794871794871,0.0761538461538461,0.4935128205128205,0.1402435897435897,0.5134615384615384,sciplex3_24h_top2000,prnet_adapted_sciplex3,10,scaffold_heldout,split_scaffold_heldout,scaffold_heldout,1810,1629,181,390,20,128,0.001,5,train_only,final_evaluation_only,none,2000,1024,2000,completed,1.263865947723389,PRnet-style pseudobulk adaptation using official PGM module; not a full PRnet reproduction.
0.0231286442414625,0.5306070096797241,0.20171875,0.5171875,0.25,0.520546875,0.3113671875,0.509921875,sciplex3_24h_top2000,prnet_adapted_sciplex3,10,cell_scaffold_heldout,split_cell_scaffold_heldout,cell_scaffold_heldout,1219,1097,122,128,20,128,0.001,5,train_only,final_evaluation_only,none,2000,1024,2000,completed,0.6217758655548096,PRnet-style pseudobulk adaptation using official PGM module; not a full PRnet reproduction.
